2015-08-31 06:24:36,801 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-08-31 06:24:55,478 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-31 06:24:55,481 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2015-08-31 06:24:55,485 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-31 06:24:55,487 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-08-31 06:52:00,165 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-31 06:52:00,167 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2015-08-31 06:52:00,172 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-31 06:52:00,174 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-08-31 07:23:17,288 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-31 07:23:17,290 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2015-08-31 07:23:17,293 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-31 07:23:17,294 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-08-31 07:23:25,771 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-31 07:23:25,775 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2015-08-31 07:23:25,778 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-31 07:23:25,781 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-08-31 07:23:36,328 [Worker-10] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
